codigo_municipio,municipio,ano,populacao,fonte,metodo
3302270,Japeri,2022,96289,IBGE SIDRA tabela 4714 Censo Demografico 2022,censo_oficial_ibge
3302270,Japeri,2023,99219,Interpolacao linear entre IBGE SIDRA tabela 4714 Censo 2022 e tabela 6579 Estimativa 2024,interpolacao_linear_2022_2024
3302270,Japeri,2024,102149,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302270,Japeri,2025,102171,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302304,Laje do Muriaé,2003,8046,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302304,Laje do Muriaé,2004,8137,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302304,Laje do Muriaé,2005,8188,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302304,Laje do Muriaé,2006,8238,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302304,Laje do Muriaé,2007,7769,IBGE SIDRA tabela 793 Contagem da Populacao 2007,contagem_oficial_ibge
3302304,Laje do Muriaé,2008,7996,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302304,Laje do Muriaé,2009,7997,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302304,Laje do Muriaé,2010,7487,IBGE SIDRA tabela 200 Censo Demografico 2010,censo_oficial_ibge
3302304,Laje do Muriaé,2011,7455,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302304,Laje do Muriaé,2012,7424,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302304,Laje do Muriaé,2013,7385,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302304,Laje do Muriaé,2014,7341,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302304,Laje do Muriaé,2015,7298,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302304,Laje do Muriaé,2016,7257,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302304,Laje do Muriaé,2017,7217,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302304,Laje do Muriaé,2018,7386,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302304,Laje do Muriaé,2019,7355,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302304,Laje do Muriaé,2020,7326,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302304,Laje do Muriaé,2021,7298,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302304,Laje do Muriaé,2022,7336,IBGE SIDRA tabela 4714 Censo Demografico 2022,censo_oficial_ibge
3302304,Laje do Muriaé,2023,7460,Interpolacao linear entre IBGE SIDRA tabela 4714 Censo 2022 e tabela 6579 Estimativa 2024,interpolacao_linear_2022_2024
3302304,Laje do Muriaé,2024,7584,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302304,Laje do Muriaé,2025,7584,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302403,Macaé,2003,144207,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302403,Macaé,2004,152063,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302403,Macaé,2005,156410,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302403,Macaé,2006,160725,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302403,Macaé,2007,169513,IBGE SIDRA tabela 793 Contagem da Populacao 2007,contagem_oficial_ibge
3302403,Macaé,2008,188787,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302403,Macaé,2009,194413,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302403,Macaé,2010,206728,IBGE SIDRA tabela 200 Censo Demografico 2010,censo_oficial_ibge
3302403,Macaé,2011,212433,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302403,Macaé,2012,217951,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302403,Macaé,2013,224442,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302403,Macaé,2014,229624,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302403,Macaé,2015,234628,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302403,Macaé,2016,239471,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302403,Macaé,2017,244139,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302403,Macaé,2018,251631,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302403,Macaé,2019,256672,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302403,Macaé,2020,261501,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302403,Macaé,2021,266136,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302403,Macaé,2022,246391,IBGE SIDRA tabela 4714 Censo Demografico 2022,censo_oficial_ibge
3302403,Macaé,2023,255265,Interpolacao linear entre IBGE SIDRA tabela 4714 Censo 2022 e tabela 6579 Estimativa 2024,interpolacao_linear_2022_2024
3302403,Macaé,2024,264138,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302403,Macaé,2025,264439,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302452,Macuco,2003,4685,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302452,Macuco,2004,4552,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302452,Macuco,2005,4478,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302452,Macuco,2006,4405,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302452,Macuco,2007,5246,IBGE SIDRA tabela 793 Contagem da Populacao 2007,contagem_oficial_ibge
3302452,Macuco,2008,5561,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302452,Macuco,2009,5626,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302452,Macuco,2010,5269,IBGE SIDRA tabela 200 Censo Demografico 2010,censo_oficial_ibge
3302452,Macuco,2011,5299,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302452,Macuco,2012,5327,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302452,Macuco,2013,5360,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302452,Macuco,2014,5380,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302452,Macuco,2015,5398,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302452,Macuco,2016,5417,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302452,Macuco,2017,5434,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302452,Macuco,2018,5574,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3302452,Macuco,2019,5599,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
